age,day,campaign,pdays,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,balance_new,duration_new,y
57,22,4,-1,8,5,1,0,0,0,0,0,3,318.0,371.0,0
50,23,1,-1,7,1,1,0,0,1,0,0,3,0.0,137.0,0
46,29,5,-1,7,10,1,1,0,0,0,0,3,931.0,156.0,0
60,25,2,-1,8,5,1,1,0,0,0,0,3,0.0,87.0,0
29,17,2,-1,7,4,1,2,0,0,0,0,3,900.0,275.0,1
49,18,4,-1,8,1,1,1,0,0,0,0,3,1157.0,91.0,0
43,8,3,-1,5,1,1,0,0,1,0,2,3,34.0,543.0,0
49,10,5,-1,12,4,1,2,0,0,0,0,3,395.0,336.0,1
25,30,4,-1,7,1,1,1,0,0,1,0,3,-288.0,311.0,0
28,10,1,-1,7,1,2,1,1,0,1,0,3,0.0,165.0,1
36,2,1,-1,3,9,0,2,0,0,0,0,3,1381.0,149.0,1
35,19,1,-1,6,6,1,2,0,0,0,2,3,1833.0,138.0,0
42,17,4,-1,4,0,0,2,0,1,1,0,3,6.0,403.0,0
44,16,1,257,2,0,0,1,0,1,1,0,1,397.0,127.0,0
37,15,1,350,5,1,1,0,0,1,1,0,1,-29.0,25.0,0
26,4,2,-1,6,0,0,1,0,1,0,2,3,-45.0,357.0,0
38,27,4,92,1,3,0,1,0,0,0,0,2,70.0,164.0,1
41,7,3,140,4,7,1,1,0,1,0,0,0,446.0,93.0,0
45,28,3,-1,5,1,1,3,0,1,0,2,3,-320.0,204.0,0
27,9,3,-1,2,4,2,2,0,0,0,0,3,10.0,17.0,0
34,8,1,-1,5,4,2,2,0,0,0,2,3,163.0,44.0,0
46,22,2,-1,8,7,1,0,0,0,0,0,3,599.0,257.0,0
38,8,1,-1,5,1,1,0,0,1,0,2,3,54.0,180.0,0
40,28,2,-1,7,9,1,1,0,0,0,1,3,-496.0,22.0,0
35,15,1,357,5,9,2,1,0,1,0,0,1,1501.0,26.0,0
34,7,2,-1,8,9,0,2,0,1,0,0,3,674.0,547.0,1
35,29,6,-1,5,4,2,2,0,1,0,2,3,870.0,188.0,0
44,6,1,-1,5,4,2,2,0,1,0,0,3,3.0,147.0,0
36,8,2,170,5,1,1,1,0,1,0,1,0,0.0,91.0,1
38,28,2,-1,10,9,2,2,0,0,0,1,3,1727.0,182.0,0
27,9,3,-1,2,4,2,2,0,0,0,0,3,317.0,59.0,0
35,8,4,-1,6,1,1,0,0,0,0,0,3,1177.0,243.0,1
33,9,2,92,2,4,2,2,0,0,0,0,2,935.0,385.0,1
58,3,1,-1,7,5,1,1,0,0,1,2,3,166.0,211.0,0
47,4,1,247,2,9,1,1,0,1,0,0,1,-75.0,57.0,0
34,8,3,-1,5,1,1,1,0,1,0,2,3,199.0,547.0,0
34,8,2,-1,5,7,1,1,0,1,1,2,3,586.0,224.0,0
45,18,3,-1,6,0,1,1,0,1,0,2,3,231.0,151.0,0
41,15,4,-1,7,3,1,1,0,1,1,0,3,0.0,368.0,0
58,28,2,-1,7,9,0,1,0,1,0,0,3,553.0,174.0,0
47,18,2,123,11,0,2,1,0,1,1,0,0,19.0,90.0,0
24,7,2,-1,5,9,1,1,0,1,0,0,3,432.0,212.0,0
54,14,1,-1,5,1,1,0,0,1,0,2,3,1691.0,156.0,0
40,11,2,-1,8,4,0,2,0,0,0,0,3,99.0,275.0,1
42,30,2,-1,7,9,2,1,0,0,0,0,3,746.0,86.0,0
39,26,1,-1,3,4,1,1,0,0,0,0,3,2981.0,200.0,1
25,21,1,-1,7,10,2,1,0,1,0,0,3,-230.0,113.0,0
41,14,1,-1,4,3,1,0,0,0,0,0,3,0.0,168.0,1
45,11,4,-1,8,9,1,2,0,0,0,0,3,1780.0,52.0,0
65,1,2,188,6,5,0,0,0,0,0,0,0,1840.0,383.0,1
33,18,1,182,11,1,1,1,0,1,0,0,0,157.0,110.0,0
52,4,1,-1,2,1,0,0,0,0,0,0,3,528.0,307.0,1
36,5,2,-1,5,0,1,2,0,1,0,2,3,211.0,146.0,0
42,8,2,-1,5,1,1,0,0,1,0,0,3,608.0,67.0,0
42,30,1,-1,5,0,0,1,0,1,0,2,3,435.0,148.0,0
31,28,2,-1,5,1,2,1,0,1,0,2,3,1686.0,85.0,0
39,2,4,-1,6,4,1,0,0,0,0,2,3,13.0,59.0,0
59,2,1,-1,2,1,1,1,0,1,0,0,3,410.0,136.0,0
38,5,1,-1,5,4,2,2,0,1,0,2,3,424.0,104.0,0
60,19,2,-1,8,5,1,2,0,0,0,0,3,225.0,54.0,0
42,17,2,-1,11,3,1,1,0,1,1,0,3,477.0,231.0,0
42,23,1,-1,7,4,1,2,0,1,0,0,3,176.0,123.0,0
48,29,2,-1,7,10,1,0,0,0,0,0,3,0.0,547.0,1
63,16,4,-1,11,2,1,2,0,0,0,1,3,2707.0,57.0,0
21,13,1,101,8,4,2,1,0,0,0,0,1,691.0,219.0,1
36,17,2,-1,6,9,1,2,0,0,0,2,3,404.0,63.0,0
56,8,1,-1,4,9,1,1,0,0,0,0,3,2847.0,327.0,1
50,11,5,-1,8,4,1,2,0,1,1,0,3,412.0,40.0,0
39,22,1,-1,7,4,1,2,0,0,1,0,3,-124.0,182.0,0
45,20,2,-1,6,2,1,2,0,1,0,2,3,0.0,50.0,0
38,20,1,-1,5,4,2,2,0,1,0,2,3,690.0,34.0,0
38,21,2,-1,5,1,1,1,0,1,0,2,3,776.0,135.0,0
40,30,2,-1,5,4,1,0,0,1,0,2,3,472.0,85.0,0
30,13,2,-1,4,4,1,2,0,1,1,0,3,1418.0,185.0,0
28,28,1,-1,5,4,1,1,0,1,0,2,3,292.0,507.0,0
40,3,1,201,2,0,1,1,0,1,0,0,0,0.0,547.0,0
27,28,1,-1,5,1,2,1,0,1,0,2,3,2364.0,221.0,0
46,18,4,-1,8,7,1,1,0,0,0,0,3,0.0,74.0,0
32,23,1,-1,5,1,1,0,0,1,0,2,3,225.0,23.0,0
51,15,3,-1,5,1,0,1,0,0,0,0,3,113.0,71.0,0
36,12,2,350,5,1,1,1,0,1,0,0,0,-185.0,167.0,0
39,23,2,-1,7,9,1,2,0,0,0,2,3,209.0,36.0,0
41,6,2,-1,6,1,1,0,0,1,0,2,3,1461.0,547.0,0
37,16,3,-1,7,9,1,1,0,1,0,0,3,177.0,464.0,0
48,23,2,-1,7,1,1,1,0,1,0,0,3,291.0,448.0,0
38,21,1,-1,5,9,0,2,1,1,0,2,3,-530.0,236.0,0
33,15,1,-1,5,1,2,0,0,1,0,2,3,279.0,113.0,0
45,19,4,-1,5,1,1,0,0,1,0,2,3,2128.0,149.0,0
31,28,2,-1,1,9,2,2,0,0,0,0,3,53.0,97.0,0
47,8,2,-1,8,9,0,1,0,0,0,0,3,84.0,49.0,0
43,6,4,-1,6,1,0,0,0,0,1,2,3,1260.0,17.0,0
33,7,1,345,5,0,1,1,0,1,0,0,0,-370.0,261.0,0
45,20,4,-1,6,7,2,1,0,0,0,2,3,1515.0,14.0,0
41,4,1,-1,2,10,1,1,0,1,0,0,3,2423.0,101.0,0
29,7,2,302,5,6,1,2,0,1,0,0,0,0.0,253.0,0
33,7,2,-1,8,9,1,1,0,0,1,0,3,3107.0,181.0,1
29,15,6,-1,5,4,2,2,0,1,0,0,3,13.0,26.0,0
25,9,1,-1,7,8,1,2,0,1,0,0,3,0.0,160.0,0
48,20,3,-1,6,1,1,0,0,1,0,2,3,1876.0,11.0,0
30,15,2,368,5,0,0,1,0,0,0,0,0,891.0,340.0,1
36,13,3,-1,5,7,2,1,0,1,0,0,3,328.0,194.0,0
46,14,2,-1,5,9,1,1,0,1,0,2,3,1465.0,86.0,0
39,28,4,-1,5,1,1,1,0,1,0,2,3,2612.0,363.0,0
33,4,1,-1,2,7,1,2,0,0,0,0,3,597.0,134.0,0
39,18,3,196,11,4,1,1,0,1,0,0,0,517.0,387.0,0
49,4,2,92,8,1,1,1,0,1,0,0,2,1730.0,547.0,1
36,13,5,-1,8,4,1,2,0,0,0,0,3,396.0,67.0,0
38,19,5,-1,5,7,1,1,0,1,1,2,3,497.0,88.0,0
51,21,4,-1,8,1,1,0,0,0,0,0,3,0.0,234.0,0
55,27,1,-1,6,5,2,0,0,0,1,2,3,700.0,141.0,0
42,21,4,-1,7,1,1,0,0,1,0,0,3,401.0,547.0,0
41,23,2,-1,7,4,2,2,0,0,0,0,3,1355.0,179.0,0
52,16,4,335,4,1,1,0,0,1,0,0,1,281.0,55.0,0
35,2,1,-1,6,0,1,1,0,1,1,0,3,269.0,392.0,1
34,15,3,-1,5,7,1,1,0,1,0,0,3,190.0,121.0,0
42,6,6,-1,8,4,1,2,0,0,0,0,3,223.0,92.0,0
35,29,1,245,1,9,1,1,0,1,0,0,0,149.0,99.0,0
58,20,3,-1,6,1,1,0,0,0,0,2,3,1231.0,21.0,0
45,12,4,-1,8,0,1,1,0,0,0,0,3,43.0,114.0,0
42,21,1,-1,7,9,1,1,1,1,0,0,3,55.0,291.0,0
30,13,1,174,5,7,0,1,0,1,0,0,2,341.0,54.0,0
39,21,1,-1,7,9,1,1,0,0,1,0,3,1048.0,405.0,1
44,10,1,-1,7,1,1,0,0,1,0,1,3,-237.0,73.0,0
40,20,2,-1,5,0,1,2,0,1,0,2,3,0.0,88.0,0
35,27,5,-1,5,10,1,2,0,0,0,2,3,226.0,322.0,0
59,19,2,-1,11,4,1,2,0,0,0,0,3,1881.0,456.0,1
29,7,1,-1,7,1,1,1,0,1,1,0,3,-305.0,263.0,0
46,17,1,-1,11,4,1,2,0,1,0,0,3,191.0,58.0,0
50,19,2,-1,8,4,1,2,0,0,0,0,3,1759.0,101.0,0
36,6,2,-1,5,4,1,2,0,1,0,2,3,144.0,164.0,0
33,2,4,-1,6,0,0,0,0,1,0,2,3,1416.0,239.0,0
38,5,1,-1,5,0,0,1,0,1,0,0,3,930.0,46.0,0
29,16,1,103,9,4,2,2,0,1,0,0,2,874.0,152.0,1
31,24,5,261,4,9,2,2,0,0,0,0,0,1081.0,202.0,1
33,19,5,198,11,2,1,1,0,1,1,0,0,2.0,17.0,0
49,30,3,2,1,4,1,2,0,0,0,0,1,15.0,166.0,0
38,7,2,-1,5,7,1,2,0,1,0,0,3,563.0,251.0,0
36,17,1,-1,6,0,2,1,0,1,0,2,3,810.0,296.0,0
31,5,3,-1,6,1,1,0,0,0,0,0,3,1644.0,247.0,1
41,20,6,-1,4,1,1,0,0,1,0,0,3,449.0,10.0,0
52,9,3,-1,6,1,1,0,0,0,0,2,3,2.0,70.0,0
46,25,4,-1,8,9,1,1,0,0,0,0,3,520.0,61.0,0
28,20,5,-1,4,6,2,2,0,1,0,0,3,222.0,13.0,0
51,8,2,-1,8,1,1,0,0,1,0,0,3,507.0,85.0,0
32,29,2,-1,8,4,1,2,0,0,1,0,3,134.0,162.0,0
52,27,2,-1,5,7,1,0,0,1,1,2,3,-585.0,201.0,0
44,19,2,174,11,1,2,0,0,1,0,0,2,1593.0,201.0,0
55,13,2,-1,8,3,1,0,0,0,0,0,3,1642.0,295.0,1
23,1,5,99,9,8,2,1,0,0,0,0,1,922.0,81.0,0
29,3,1,119,6,4,2,2,0,1,0,0,0,637.0,340.0,1
45,7,2,-1,8,2,1,2,0,0,0,0,3,770.0,65.0,0
40,30,2,90,3,0,1,1,0,1,0,0,0,3126.0,186.0,0
25,20,1,-1,4,9,2,2,0,1,1,0,3,184.0,401.0,0
44,26,4,-1,7,6,0,1,0,0,0,0,3,8.0,423.0,1
47,29,4,-1,7,2,0,1,0,1,1,0,3,2.0,104.0,0
40,9,1,-1,5,1,1,0,0,1,0,2,3,2171.0,97.0,0
29,23,1,291,3,6,2,2,0,0,0,0,2,3290.0,136.0,1
49,11,2,-1,6,0,1,1,0,1,0,2,3,1788.0,274.0,0
33,15,4,-1,3,9,1,1,0,1,0,0,3,1.0,261.0,1
40,7,1,-1,5,1,0,1,0,1,0,0,3,0.0,135.0,0
30,3,4,-1,2,4,2,2,0,0,0,0,3,179.0,8.0,0
25,23,2,-1,7,1,2,1,0,0,1,0,3,-2.0,273.0,1
32,8,2,91,10,9,2,3,0,0,0,0,2,491.0,251.0,1
43,9,1,-1,7,1,0,0,0,1,0,0,3,75.0,118.0,0
31,8,1,99,9,4,1,2,0,1,0,0,0,155.0,214.0,1
39,6,1,-1,5,1,1,0,0,1,0,2,3,2226.0,158.0,0
38,4,1,79,6,4,1,2,0,1,0,0,1,1988.0,422.0,1
33,31,1,202,5,4,1,2,0,1,0,0,0,1388.0,158.0,0
31,25,3,111,5,9,2,1,0,1,0,0,0,863.0,166.0,1
42,28,2,-1,8,4,1,1,0,1,0,0,3,-105.0,60.0,0
35,17,1,-1,6,1,1,1,0,0,1,2,3,402.0,123.0,0
50,15,2,99,9,3,1,1,0,0,0,0,0,388.0,173.0,1
53,19,2,-1,6,7,1,1,0,1,0,2,3,76.0,237.0,0
36,4,1,181,8,4,1,2,0,1,0,0,1,1133.0,293.0,1
49,22,2,-1,8,4,2,2,0,0,0,0,3,11.0,251.0,0
60,11,2,-1,7,7,0,0,0,0,1,0,3,58.0,165.0,1
28,4,2,-1,6,4,2,2,0,1,0,2,3,-227.0,298.0,0
50,2,2,5,2,9,0,1,0,0,0,0,1,8.0,171.0,0
24,4,2,-1,7,0,2,1,0,1,0,2,3,-346.0,164.0,0
52,1,3,-1,4,7,1,1,0,0,0,1,3,2070.0,74.0,0
40,12,2,-1,8,3,1,1,0,0,0,0,3,1050.0,117.0,0
62,23,1,-1,4,10,1,1,0,0,0,1,3,1625.0,155.0,0
42,19,5,-1,6,9,1,1,0,0,0,2,3,370.0,302.0,0
53,7,2,-1,8,7,1,1,0,1,0,0,3,-363.0,201.0,0
46,19,1,-1,11,9,1,1,0,0,0,0,3,0.0,54.0,0
36,29,6,-1,7,4,1,2,0,0,1,0,3,4.0,261.0,0
41,14,1,-1,5,7,0,1,1,0,1,2,3,-198.0,133.0,0
28,14,3,-1,7,9,2,1,0,0,0,0,3,36.0,158.0,1
42,20,1,190,11,1,1,1,0,1,0,1,0,3.0,47.0,0
25,3,1,183,12,8,2,2,0,0,0,0,2,1189.0,110.0,0
43,6,3,-1,5,1,1,0,0,1,0,0,3,289.0,284.0,0
38,10,1,98,8,0,1,1,0,1,0,0,2,47.0,120.0,0
37,22,2,-1,8,4,2,2,0,0,0,0,3,767.0,160.0,0
50,7,4,-1,8,9,1,1,0,0,0,1,3,423.0,204.0,1
50,9,3,-1,5,1,0,0,0,1,0,2,3,31.0,237.0,0
38,7,2,-1,5,9,1,1,0,1,0,0,3,2000.0,198.0,0
31,31,2,-1,7,9,1,2,0,1,0,0,3,237.0,59.0,0
55,3,1,-1,6,0,0,1,0,1,1,2,3,873.0,131.0,0
39,11,4,-1,8,4,1,2,0,0,0,0,3,380.0,77.0,0
49,14,1,-1,7,7,1,1,0,0,1,2,3,725.0,70.0,0
32,6,6,273,2,1,2,0,0,1,0,0,1,1450.0,72.0,0
35,14,3,-1,5,0,2,1,0,1,0,0,3,-133.0,546.0,1
37,15,2,-1,7,4,1,2,0,1,0,0,3,1094.0,101.0,0
50,27,1,-1,5,1,1,1,0,1,1,2,3,74.0,146.0,0
26,25,3,-1,7,7,2,1,0,0,0,0,3,0.0,129.0,0
59,22,1,-1,8,5,1,0,0,0,0,0,3,0.0,347.0,0
28,24,1,-1,8,7,2,1,0,0,1,2,3,2685.0,5.0,0
42,30,2,-1,5,9,2,1,0,1,0,2,3,1037.0,231.0,0
36,8,1,-1,5,2,1,3,0,1,0,2,3,298.0,215.0,0
31,3,2,-1,6,9,1,2,1,1,0,2,3,859.0,138.0,0
26,8,1,-1,7,0,2,1,0,0,1,0,3,-378.0,165.0,0
32,2,3,-1,6,9,1,1,0,1,0,2,3,1242.0,183.0,0
60,20,4,-1,6,3,0,2,0,0,0,2,3,662.0,241.0,0
58,29,1,195,1,4,0,1,0,1,0,0,1,44.0,147.0,0
50,8,1,-1,7,1,1,1,0,0,1,0,3,1293.0,82.0,0
34,1,2,253,4,1,1,1,0,1,1,0,0,1924.0,161.0,0
48,17,1,-1,11,4,0,1,0,1,0,0,3,17.0,195.0,0
37,29,4,-1,5,0,2,1,0,1,0,2,3,0.0,147.0,0
37,21,4,-1,5,4,1,2,0,1,0,2,3,1813.0,291.0,0
35,21,1,-1,5,2,1,2,0,1,0,2,3,280.0,502.0,0
52,5,1,-1,2,10,1,1,0,0,0,0,3,-307.0,272.0,1
55,17,2,91,11,9,0,2,0,0,0,0,2,0.0,134.0,0
54,14,3,-1,7,0,0,3,0,0,0,0,3,0.0,191.0,1
39,3,1,-1,12,9,1,1,0,0,0,0,3,2983.0,472.0,1
38,29,2,-1,5,1,2,1,0,1,0,2,3,522.0,347.0,0
21,17,2,-1,2,1,2,1,0,0,0,0,3,2265.0,92.0,1
40,17,2,-1,6,1,1,0,0,1,0,2,3,-616.0,370.0,0
40,2,2,-1,6,0,0,1,0,1,0,2,3,2550.0,424.0,0
51,11,2,266,5,4,2,2,1,1,0,0,0,-55.0,281.0,0
29,28,5,-1,5,7,0,1,0,1,0,2,3,1336.0,298.0,0
34,30,2,191,1,9,0,3,0,1,0,0,1,975.0,263.0,0
38,8,1,-1,5,4,0,2,0,1,0,2,3,904.0,475.0,1
31,27,6,-1,8,9,0,2,0,0,0,0,3,0.0,547.0,0
41,30,1,-1,4,4,1,2,0,0,0,0,3,2767.0,75.0,0
45,18,2,-1,11,2,1,1,0,0,1,0,3,128.0,275.0,0
35,8,1,-1,5,1,2,0,0,1,0,2,3,398.0,34.0,0
42,31,2,-1,7,9,1,1,0,1,0,0,3,1812.0,84.0,0
27,22,5,-1,6,6,2,2,0,0,0,0,3,147.0,111.0,0
33,5,2,276,2,4,1,2,0,1,0,0,0,377.0,213.0,0
50,20,2,-1,8,4,0,2,0,0,0,0,3,30.0,76.0,0
39,19,2,-1,8,9,1,1,0,0,0,0,3,61.0,339.0,1
43,9,1,-1,5,1,0,0,0,1,0,2,3,49.0,100.0,0
53,15,3,-1,7,4,0,1,0,0,0,0,3,425.0,416.0,1
27,18,1,-1,7,4,1,2,0,1,0,0,3,33.0,337.0,0
34,18,2,-1,7,4,1,2,0,1,0,0,3,303.0,226.0,0
58,19,6,189,11,1,1,1,0,1,1,0,1,1507.0,255.0,0
47,17,1,301,4,1,1,1,0,1,0,0,1,1536.0,41.0,0
31,5,2,-1,5,0,2,1,0,1,0,2,3,98.0,196.0,0
48,20,1,-1,4,4,1,2,0,1,0,0,3,161.0,207.0,0
41,13,2,-1,5,4,1,2,0,1,1,0,3,1204.0,310.0,0
49,25,2,-1,7,1,1,1,0,1,0,0,3,233.0,179.0,0
36,16,1,-1,7,1,0,0,0,1,0,0,3,17.0,329.0,0
29,7,1,-1,5,0,0,1,0,1,0,0,3,504.0,203.0,0
36,2,2,-1,6,4,2,2,1,1,0,2,3,-559.0,71.0,0
33,29,4,-1,8,3,2,2,0,0,0,0,3,1255.0,511.0,0
35,25,1,-1,7,4,2,2,0,1,1,0,3,48.0,226.0,0
28,5,6,358,5,10,1,1,0,1,0,0,1,431.0,29.0,0
52,12,2,-1,6,2,0,2,0,1,1,2,3,199.0,246.0,0
24,6,1,321,5,0,1,1,0,1,0,0,0,299.0,209.0,0
53,19,2,-1,8,4,1,2,0,0,0,0,3,210.0,96.0,0
26,26,1,-1,5,4,2,2,0,0,0,2,3,205.0,111.0,0
24,15,1,345,5,1,2,0,0,1,0,0,0,145.0,520.0,0
31,5,1,-1,5,4,2,2,0,1,0,2,3,0.0,547.0,0
41,19,1,-1,5,6,1,1,0,1,0,2,3,713.0,78.0,0
45,4,1,-1,7,1,0,0,0,0,1,2,3,8.0,407.0,0
35,7,2,-1,8,9,2,1,0,0,0,0,3,176.0,77.0,0
33,14,5,-1,5,7,1,1,0,1,0,0,3,968.0,204.0,0
30,19,2,-1,2,9,2,2,0,1,0,0,3,985.0,88.0,1
33,20,2,-1,8,9,1,1,0,1,1,0,3,956.0,120.0,0
26,18,2,-1,5,0,2,1,0,1,1,0,3,236.0,8.0,0
45,19,5,-1,11,9,2,1,0,0,0,0,3,792.0,111.0,0
57,17,2,-1,2,1,1,0,0,1,0,1,3,403.0,63.0,0
24,21,1,156,7,8,2,1,0,0,0,0,2,1234.0,314.0,1
29,5,1,333,5,4,2,2,0,1,0,1,1,1514.0,363.0,0
60,30,2,-1,4,5,1,1,0,0,0,0,3,89.0,156.0,0
60,22,2,126,2,4,1,1,0,0,0,1,0,0.0,230.0,1
36,26,2,-1,5,1,0,1,0,1,0,2,3,-140.0,222.0,0
38,18,1,367,5,7,0,1,0,1,0,0,2,49.0,43.0,0
60,7,2,-1,8,3,1,0,0,0,0,0,3,2008.0,105.0,0
30,6,1,365,5,0,1,1,0,1,0,0,0,-150.0,174.0,0
35,12,2,-1,8,4,1,2,0,0,0,0,3,1383.0,143.0,0
39,26,1,-1,3,9,2,2,0,0,0,0,3,393.0,281.0,1
36,28,1,-1,1,7,1,2,0,0,0,0,3,301.0,333.0,0
31,13,1,330,5,1,1,1,0,1,0,0,1,1078.0,248.0,0
25,12,1,-1,10,9,2,1,0,0,1,0,3,139.0,138.0,0
53,26,1,-1,5,9,0,1,0,1,0,2,3,1252.0,149.0,0
31,29,2,-1,8,4,2,2,0,0,0,0,3,58.0,207.0,0
41,7,3,-1,8,4,1,2,0,0,0,0,3,768.0,229.0,0
31,14,3,-1,8,1,1,1,0,0,0,0,3,401.0,96.0,0
28,15,3,-1,6,6,2,1,0,0,0,0,3,1536.0,294.0,1
41,12,2,-1,6,1,0,0,0,0,0,2,3,1887.0,168.0,0
31,6,5,-1,2,1,1,1,0,0,1,0,3,23.0,384.0,1
49,15,1,350,5,0,0,1,0,1,0,0,0,132.0,98.0,0
44,19,2,-1,8,9,2,1,0,0,1,0,3,54.0,199.0,0
40,15,4,-1,7,7,1,1,0,0,0,0,3,884.0,166.0,0
46,29,2,-1,8,9,1,1,0,0,0,1,3,591.0,81.0,0
44,18,1,-1,11,4,0,2,0,0,0,2,3,3340.0,251.0,1
59,18,1,343,3,5,1,1,0,0,0,0,0,2126.0,359.0,1
35,19,2,111,11,4,1,2,0,1,0,0,0,2801.0,70.0,0
32,17,3,-1,4,4,2,2,0,1,0,0,3,703.0,200.0,0
40,17,1,-1,6,6,1,2,0,0,0,2,3,1603.0,279.0,0
57,5,1,-1,6,4,1,2,0,0,0,0,3,1227.0,232.0,1
54,16,2,-1,6,5,1,0,0,0,0,2,3,1156.0,64.0,0
36,14,3,-1,7,1,1,0,0,1,0,2,3,223.0,12.0,0
45,2,1,-1,6,7,1,1,0,1,0,2,3,-158.0,91.0,0
36,30,3,-1,1,10,1,1,0,0,0,0,3,-35.0,339.0,0
30,11,4,-1,8,4,2,2,0,0,0,0,3,1191.0,381.0,1
42,9,1,-1,7,7,1,1,0,1,0,0,3,0.0,431.0,0
38,20,4,-1,11,0,2,1,0,0,0,0,3,77.0,441.0,0
47,25,4,-1,8,7,1,1,0,0,0,0,3,756.0,154.0,0
41,11,4,325,5,1,1,1,0,1,0,0,0,2067.0,208.0,0
45,16,4,-1,5,1,0,0,0,1,0,2,3,104.0,206.0,0
51,31,4,-1,7,1,1,0,0,1,1,0,3,63.0,87.0,0
35,22,2,-1,8,9,0,1,0,0,0,0,3,308.0,77.0,0
39,11,1,-1,5,4,1,2,0,1,0,0,3,0.0,112.0,0
43,6,1,-1,5,0,1,3,0,0,0,2,3,350.0,437.0,0
54,12,3,182,5,4,1,2,0,0,0,0,2,1624.0,166.0,1
32,6,3,-1,8,4,1,2,0,0,0,0,3,71.0,80.0,0
22,13,1,-1,5,4,2,1,0,1,0,2,3,594.0,154.0,0
30,14,2,-1,8,9,2,1,0,0,0,0,3,160.0,90.0,0
26,1,1,84,6,4,2,2,0,1,0,0,0,1274.0,190.0,0
29,30,1,-1,4,4,1,2,0,0,0,0,3,30.0,139.0,0
26,8,1,-1,7,4,2,2,0,0,1,0,3,33.0,253.0,0
36,4,1,244,2,1,1,1,0,0,0,0,0,0.0,235.0,0
35,14,3,-1,7,9,1,1,0,0,0,0,3,0.0,460.0,1
54,4,1,265,2,4,1,2,0,0,1,0,1,195.0,47.0,0
43,12,2,-1,8,9,2,1,0,0,0,0,3,451.0,289.0,1
38,21,1,-1,11,4,1,2,0,1,0,0,3,162.0,143.0,0
29,3,1,-1,3,9,2,1,0,1,0,0,3,316.0,156.0,0
41,29,2,-1,1,1,1,1,0,1,0,0,3,140.0,547.0,0
31,8,2,-1,8,9,1,2,0,0,1,0,3,311.0,385.0,1
38,8,3,130,6,4,1,2,0,1,0,0,0,1354.0,127.0,0
33,16,5,-1,7,4,1,2,0,1,0,0,3,4.0,285.0,0
55,13,2,-1,5,4,1,1,0,1,0,2,3,0.0,309.0,0
51,21,1,-1,7,4,1,2,0,1,0,0,3,2455.0,547.0,0
29,16,6,-1,5,1,1,1,0,1,0,2,3,1956.0,266.0,0
40,18,3,-1,11,6,1,2,0,0,0,0,3,642.0,147.0,0
59,29,2,-1,7,0,0,1,0,0,0,1,3,1525.0,90.0,0
38,5,2,-1,5,7,1,1,0,1,0,0,3,129.0,205.0,0
31,12,5,299,5,1,1,0,0,1,1,1,0,-199.0,149.0,0
38,17,2,149,4,9,2,1,0,1,1,0,0,884.0,113.0,0
31,5,2,-1,5,0,2,1,0,1,0,2,3,12.0,208.0,0
37,7,3,-1,8,4,2,2,0,0,0,0,3,410.0,542.0,1
40,17,1,-1,6,0,1,1,0,0,0,2,3,35.0,78.0,0
35,9,1,-1,7,0,1,0,0,0,0,0,3,1994.0,64.0,0
32,4,5,-1,5,1,1,1,0,0,0,0,3,119.0,20.0,0
39,7,3,363,5,7,2,1,0,1,0,0,1,1163.0,432.0,0
53,20,1,-1,6,9,1,1,0,1,1,2,3,472.0,325.0,0
34,14,1,-1,5,9,2,1,0,1,0,2,3,302.0,282.0,0
47,24,1,-1,9,0,1,1,0,0,0,0,3,2601.0,261.0,1
40,18,2,-1,5,9,1,2,0,1,0,0,3,1034.0,368.0,0
57,20,3,-1,6,4,1,3,0,0,0,2,3,1054.0,25.0,0
37,7,4,-1,5,6,1,0,0,0,0,2,3,0.0,112.0,0
38,2,4,-1,6,1,1,0,0,1,0,2,3,-854.0,194.0,0
46,23,2,-1,5,0,2,3,1,0,0,2,3,0.0,378.0,0
27,3,1,-1,7,7,2,1,0,0,0,0,3,302.0,203.0,1
60,13,4,350,5,4,0,1,0,1,0,1,0,0.0,65.0,0
35,7,3,-1,5,1,1,0,0,1,0,2,3,229.0,103.0,0
40,13,3,-1,4,4,1,2,0,1,0,0,3,1548.0,101.0,0
56,22,2,-1,7,5,1,0,0,0,1,0,3,161.0,121.0,0
33,8,6,-1,8,9,1,1,0,0,1,0,3,1264.0,100.0,0
53,22,2,-1,4,5,1,1,0,1,0,0,3,665.0,371.0,1
60,13,2,-1,5,4,1,0,0,1,0,0,3,-70.0,65.0,0
54,21,1,100,11,9,1,1,0,0,1,0,0,230.0,401.0,0
40,13,2,-1,8,9,2,1,0,0,0,0,3,-239.0,399.0,1
45,2,1,206,2,6,1,2,0,1,0,0,0,430.0,221.0,0
31,28,3,-1,5,1,2,3,0,1,0,2,3,667.0,80.0,0
50,15,1,-1,5,7,2,1,0,1,0,2,3,516.0,187.0,0
45,30,2,-1,7,1,1,1,0,0,1,1,3,3.0,154.0,0
69,14,1,-1,8,5,1,0,0,0,0,0,3,579.0,230.0,1
31,18,1,-1,7,0,2,1,0,1,0,0,3,738.0,381.0,0
33,7,1,259,8,7,1,1,0,0,0,0,0,1076.0,88.0,0
37,19,1,-1,11,7,1,1,0,1,0,1,3,523.0,21.0,0
42,20,1,339,4,1,1,3,0,1,0,1,0,732.0,33.0,0
32,12,1,-1,5,2,1,2,0,1,1,2,3,108.0,112.0,0
